timestamp,AAVE,DAI,EURC,LBTC,LINK,PT-sUSDE-7MAY2026,PT-srUSDe-25JUN2026,PT-srUSDe-2APR2026,PYUSD,RLUSD,USDC,USDG,USDS,USDT,USDe,USDtb,WBTC,WETH,XAUt,cbBTC,eBTC,osETH,rETH,rsETH,sUSDe,syrupUSDT,tBTC,weETH,wstETH
2026-04-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0520696279414908,0.0,0.0,0.0,500.05696673473017,42969.90271965328,85179.72250998946,0.0,0.0,5843346.451089315,0.0,0.0,27060.76556,2899673.3941052086,15.17475126496863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-16 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,501964.3003023846,0.0,0.0,0.0,0.0,320990.5997502788,0.0,0.0,12673258.88631228,13820.153158192375,0.0,556.57144,8694950.891703838,0.0,312533.11380931205,0.0,0.0,100000.00000121114,0.0,15750.0,0.0,0.0,468.76461928031193,0.0
2026-04-16 02:00:00+00:00,2093.640124848928,0.0,0.0,0.0,0.0,577.6532157889917,0.0,0.0,0.0,0.0,154334.7326392009,0.0,0.0,4544065.214801596,0.0,560.7752597574378,23130.638369999997,5440468.143286508,0.0,872.6124914262,696.85804,0.0,0.0,32.72722656942217,0.0,0.0,0.0,0.0,0.0
2026-04-16 03:00:00+00:00,0.0,58599.45325226451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978850.6875761935,77624.856265,19821.050738854297,5303816.322910294,3490000.0,0.0,1712.30245,3112084.732968497,0.0,311713.38270541624,0.0,0.0,0.0,0.0,3181500.0,0.0,0.0,0.0,0.0
2026-04-16 04:00:00+00:00,0.0,0.0,0.0,0.0,696.0181905000001,0.0,0.0,0.0,9993.7298463,0.0,3562450.7952450155,0.0,5865.588316346664,3990103.815967867,420000.0,0.0,0.0,962037.3296364854,14356.13303712,0.0,0.0,0.0,0.0,0.0,577500.0,0.0,0.0,0.0,0.0
2026-04-16 05:00:00+00:00,0.0,0.0,0.0,0.0,40638.1930109005,0.0,0.0,0.0,0.0,0.0,2419154.667161628,0.0,0.0,5767628.334575747,2289.999308382473,13.078562949457146,26060.41968,3422043.926552653,0.0,269123.3470421028,467.51741999999996,0.0,0.0,0.0,0.0,0.0,0.0,100611243.604641,84322511.71317984
2026-04-16 06:00:00+00:00,0.0,0.0,38880.0,0.0,0.0,0.0,0.0,0.0,1855.71829156152,0.0,4275867.999030977,100.036102,0.0,6498246.569186795,1506241.930524367,0.0,0.0,1363066.3746703386,238.47149988,108074.0785315176,0.0,0.0,0.0,0.0,7368313.086719565,0.0,0.0,0.0,0.0
2026-04-16 07:00:00+00:00,0.0,0.0,22362.91543548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6205315.8782590665,0.0,0.0,9698272.013381919,49.904743433978346,0.0,416709.48377,13146283.710841732,0.0,0.0,0.0,0.0,0.0,4200017.5,2866537.793904897,0.0,0.0,1.90000000002831,0.0
2026-04-16 08:00:00+00:00,6019870.198652717,0.0,43276.23601308001,7796466.924907253,0.0,0.0,0.0,0.0,0.0,0.0,7786241.382260687,492874.72541,5124009.889264074,8003003.554819351,105.43587987054954,0.0,0.0024899999999999996,2772615.836912237,0.0,102.8750116968,0.0,0.0,0.0,0.0,162.86968850842555,0.0,0.0,352641.73652139783,15400.0
2026-04-16 09:00:00+00:00,8723.191752644685,0.0,1313.72627112,0.0,0.0,0.0,0.0,0.0,0.0,25.30300651791144,3494719.1238186033,191164.257314,385.1109965951161,7104350.521938474,234.23483120252274,0.0,82686.91736,11437960.940682843,0.0,0.0,0.0,0.0,0.0,0.0,360.641059378215,0.0,0.0,111086.22873527296,472335.1941464031
2026-04-16 10:00:00+00:00,0.0,1354.4627356425035,21695.320263240003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36593231.708959356,0.0,0.0,7991729.83186605,0.0,0.0,4290.66259,2565116.6402846216,0.0,93488.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159263.67761597043,0.0
2026-04-16 11:00:00+00:00,527.821044,2.461223526260404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5295340.2283509,0.0,0.0,5165227.705858829,2324.267249067113,0.5187886468276182,2089110.20584,12974471.663263505,0.0,103876.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-16 12:00:00+00:00,3210.2646663985684,187.78440319424135,6048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3131451.673232614,30015.321644,0.0,9009546.321564713,6772.39768349775,0.0,2662719.33555,17310852.58368215,0.0,207752.76,0.0,0.0,1.8260882004748,0.0,0.0,0.0,0.0,4966974.920405359,0.47565070478640004
2026-04-16 13:00:00+00:00,0.0,0.0,0.0,74.71950107468,700.215,0.0,0.0,0.0,0.0,0.0,2023704.7997613407,15000.0,0.0,9210052.172517108,26301.1154512782,0.0,793426.7007200001,8530464.352863593,0.0,251051.35722656944,0.0,0.0,0.0,0.0,279536.1944885847,0.0,0.0,0.0,772379.1961970693
2026-04-16 14:00:00+00:00,122872.163262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5717103.113959719,0.0,0.0,21599589.386853453,59.968912704256006,0.0,300183.43819,18825279.371887445,3201.1589206050003,2834115.9951597718,0.0,0.0,0.0,0.0,946067.0698631009,16950000.0,29568.807382732048,227620.0,4156710.290952266
